"Time","Length","Info"
"31.475509","1434","443  >  51405 [ACK] Seq=258481 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"31.476181","110","Application Data"
"31.634175","1434","443  >  51405 [ACK] Seq=259917 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"31.634177","110","Application Data"
"31.849307","1434","443  >  51405 [ACK] Seq=261353 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"31.853050","110","Application Data"
"32.037386","1434","443  >  51405 [ACK] Seq=262789 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"32.037535","110","Application Data"
"32.201918","1434","443  >  51405 [ACK] Seq=264225 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"32.201919","110","Application Data"
"32.354481","1434","443  >  51405 [ACK] Seq=265661 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"32.354482","110","Application Data"
"32.510951","1434","443  >  51405 [ACK] Seq=267097 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"32.511118","110","Application Data"
"32.710630","1434","443  >  51405 [ACK] Seq=268533 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"32.710631","110","Application Data"
"32.924684","1434","443  >  51405 [ACK] Seq=269969 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"32.924684","110","Application Data"
"33.042338","1434","443  >  51405 [ACK] Seq=271405 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"33.042585","110","Application Data"
"33.248384","1434","443  >  51405 [ACK] Seq=272841 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"33.250192","110","Application Data"
"33.436281","1434","443  >  51405 [ACK] Seq=274277 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"33.436479","110","Application Data"
"33.555038","1434","443  >  51405 [ACK] Seq=275713 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"33.555039","110","Application Data"
"33.752100","1434","443  >  51405 [ACK] Seq=277149 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"33.752245","110","Application Data"
"33.915215","1434","443  >  51405 [ACK] Seq=278585 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"33.919375","110","Application Data"
"34.120894","1434","443  >  51405 [ACK] Seq=280021 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"34.120896","110","Application Data"
"34.313612","1434","443  >  51405 [ACK] Seq=281457 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"34.313613","110","Application Data"
"34.437610","1434","443  >  51405 [ACK] Seq=282893 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"34.437756","110","Application Data"
"34.637179","1434","443  >  51405 [ACK] Seq=284329 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"34.637181","110","Application Data"
"34.795806","1434","443  >  51405 [ACK] Seq=285765 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"34.795806","110","Application Data"
"34.992362","1434","443  >  51405 [ACK] Seq=287201 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"34.993012","110","Application Data"
"35.206884","1434","443  >  51405 [ACK] Seq=288637 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"35.206885","110","Application Data"
"35.313814","1434","443  >  51405 [ACK] Seq=290073 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"35.313815","110","Application Data"
"35.514823","1434","443  >  51405 [ACK] Seq=291509 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"35.514970","110","Application Data"
"35.670026","1434","443  >  51405 [ACK] Seq=292945 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"35.670166","110","Application Data"
"35.872577","1434","443  >  51405 [ACK] Seq=294381 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"35.872578","110","Application Data"
"36.072687","1434","443  >  51405 [ACK] Seq=295817 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"36.072841","110","Application Data"
"36.196286","1434","443  >  51405 [ACK] Seq=297253 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"36.196287","110","Application Data"
"36.391782","1434","443  >  51405 [ACK] Seq=298689 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"36.391940","110","Application Data"
"36.551815","1434","443  >  51405 [ACK] Seq=300125 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"36.552087","110","Application Data"
"36.709886","1434","443  >  51405 [ACK] Seq=301561 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"36.709887","110","Application Data"
"36.923318","1434","443  >  51405 [ACK] Seq=302997 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"36.923319","110","Application Data"
"37.071086","1434","443  >  51405 [ACK] Seq=304433 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"37.071086","110","Application Data"
"37.278448","1434","443  >  51405 [ACK] Seq=305869 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"37.279071","110","Application Data"
"37.472424","1434","443  >  51405 [ACK] Seq=307305 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"37.472425","110","Application Data"
"37.592789","1434","443  >  51405 [ACK] Seq=308741 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"37.592789","110","Application Data"
"37.800537","1434","443  >  51405 [ACK] Seq=310177 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"37.800539","110","Application Data"
"37.958836","1434","443  >  51405 [ACK] Seq=311613 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"37.958837","110","Application Data"
"38.154178","1434","443  >  51405 [ACK] Seq=313049 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"38.154179","110","Application Data"
"38.273537","1434","443  >  51405 [ACK] Seq=314485 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"38.275029","110","Application Data"
"38.479368","1434","443  >  51405 [ACK] Seq=315921 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"38.479369","110","Application Data"
"38.674444","1434","443  >  51405 [ACK] Seq=317357 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"38.674445","110","Application Data"
"38.836611","1434","443  >  51405 [ACK] Seq=318793 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"38.837304","110","Application Data"
"39.043860","1434","443  >  51405 [ACK] Seq=320229 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"39.044009","110","Application Data"
"39.194732","1434","443  >  51405 [ACK] Seq=321665 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"39.194732","110","Application Data"
"39.350966","1434","443  >  51405 [ACK] Seq=323101 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"39.351206","110","Application Data"
"39.553811","1434","443  >  51405 [ACK] Seq=324537 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"39.553812","110","Application Data"
"39.714675","1434","443  >  51405 [ACK] Seq=325973 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"39.714675","110","Application Data"
"39.876912","1434","443  >  51405 [ACK] Seq=327409 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"39.877058","110","Application Data"
"40.073338","1434","443  >  51405 [ACK] Seq=328845 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"40.074051","110","Application Data"
"40.234327","1434","443  >  51405 [ACK] Seq=330281 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"40.234332","110","Application Data"
"40.436535","1434","443  >  51405 [ACK] Seq=331717 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"40.436537","110","Application Data"
"40.567141","1434","443  >  51405 [ACK] Seq=333153 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"40.567142","110","Application Data"
"40.752947","1434","443  >  51405 [ACK] Seq=334589 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"40.752948","110","Application Data"
"40.952820","1434","443  >  51405 [ACK] Seq=336025 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"40.953018","110","Application Data"
"41.122797","1434","443  >  51405 [ACK] Seq=337461 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"41.122797","110","Application Data"
"41.313500","1434","443  >  51405 [ACK] Seq=338897 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"41.313500","110","Application Data"
"41.434002","1434","443  >  51405 [ACK] Seq=340333 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"41.434003","110","Application Data"
"41.638639","1434","443  >  51405 [ACK] Seq=341769 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"41.638787","110","Application Data"
"41.837681","1434","443  >  51405 [ACK] Seq=343205 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"41.837682","110","Application Data"
"42.009642","1434","443  >  51405 [ACK] Seq=344641 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"42.009643","110","Application Data"
"42.156869","1434","443  >  51405 [ACK] Seq=346077 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"42.157017","110","Application Data"
"42.318764","1434","443  >  51405 [ACK] Seq=347513 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"42.318764","110","Application Data"
"42.518870","1434","443  >  51405 [ACK] Seq=348949 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"42.518871","110","Application Data"
"42.711702","1434","443  >  51405 [ACK] Seq=350385 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"42.711851","110","Application Data"
"42.844521","1434","443  >  51405 [ACK] Seq=351821 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"42.844522","110","Application Data"
"43.048036","1434","443  >  51405 [ACK] Seq=353257 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"43.048037","110","Application Data"
"43.233940","1434","443  >  51405 [ACK] Seq=354693 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"43.233946","110","Application Data"
"43.427611","110","[TCP Previous segment not captured] , Ignored Unknown Record"
"43.527592","1434","[TCP Retransmission] 443  >  51405 [ACK] Seq=356129 Ack=1 Win=501 Len=1380"
"43.582463","1434","443  >  51405 [ACK] Seq=357565 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"43.584093","110","Application Data"
"43.713529","1434","443  >  51405 [ACK] Seq=359001 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"43.713529","110","Application Data"
"43.928357","1434","443  >  51405 [ACK] Seq=360437 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"43.928358","110","Application Data"
"44.110638","1434","443  >  51405 [ACK] Seq=361873 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"44.110638","110","Application Data"
"44.271745","1434","443  >  51405 [ACK] Seq=363309 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"44.271745","110","Application Data"
"44.434800","1434","443  >  51405 [ACK] Seq=364745 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"44.435121","110","Application Data"
"44.591720","1434","443  >  51405 [ACK] Seq=366181 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"44.591720","110","Application Data"
"44.796567","1434","443  >  51405 [ACK] Seq=367617 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"44.796568","110","Application Data"
"44.996001","1434","443  >  51405 [ACK] Seq=369053 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"44.996237","110","Application Data"
"45.118692","1434","443  >  51405 [ACK] Seq=370489 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"45.118919","110","Application Data"
"45.320663","1434","443  >  51405 [ACK] Seq=371925 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"45.320664","110","Application Data"
"45.493061","1434","443  >  51405 [ACK] Seq=373361 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"45.493062","110","Application Data"
"45.671900","1434","443  >  51405 [ACK] Seq=374797 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"45.672047","110","Application Data"
"45.833536","1434","443  >  51405 [ACK] Seq=376233 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"45.833537","110","Application Data"
"46.034984","110","[TCP Previous segment not captured] , Ignored Unknown Record"
"46.110325","1434","[TCP Retransmission] 443  >  51405 [ACK] Seq=377669 Ack=1 Win=501 Len=1380"
"46.189478","1434","443  >  51405 [ACK] Seq=379105 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"46.189610","110","Application Data"
"46.352549","1434","443  >  51405 [ACK] Seq=380541 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"46.353332","110","Application Data"
"46.552846","1434","443  >  51405 [ACK] Seq=381977 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"46.553154","110","Application Data"
"46.713937","1434","443  >  51405 [ACK] Seq=383413 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"46.713938","110","Application Data"
"46.871565","1434","443  >  51405 [ACK] Seq=384849 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"46.871700","110","Application Data"
"47.074852","1434","443  >  51405 [ACK] Seq=386285 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"47.074853","110","Application Data"
"47.276027","1434","443  >  51405 [ACK] Seq=387721 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"47.276158","110","Application Data"
"47.401357","1434","443  >  51405 [ACK] Seq=389157 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"47.401557","110","Application Data"
"47.592905","1434","443  >  51405 [ACK] Seq=390593 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"47.592905","110","Application Data"
"47.754857","1434","443  >  51405 [ACK] Seq=392029 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"47.754858","110","Application Data"
"47.951053","1434","443  >  51405 [ACK] Seq=393465 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"47.951190","110","Application Data"
"48.071777","1434","443  >  51405 [ACK] Seq=394901 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"48.071926","110","Application Data"
"48.271345","1434","443  >  51405 [ACK] Seq=396337 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"48.271346","110","Application Data"
"48.469512","1434","443  >  51405 [ACK] Seq=397773 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"48.469682","110","Application Data"
"48.632311","1434","443  >  51405 [ACK] Seq=399209 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"48.633026","110","Application Data"
"48.809151","1434","443  >  51405 [ACK] Seq=400645 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"48.809151","110","Application Data"
"48.961855","1434","443  >  51405 [ACK] Seq=402081 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"48.961856","110","Application Data"
"49.153796","1434","443  >  51405 [ACK] Seq=403517 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"49.153943","110","Application Data"
"49.364366","1434","443  >  51405 [ACK] Seq=404953 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"49.364966","110","Application Data"
"49.517916","1434","443  >  51405 [ACK] Seq=406389 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"49.518164","110","Application Data"
"49.671265","1434","443  >  51405 [ACK] Seq=407825 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"49.671748","110","Application Data"
"49.869052","1434","443  >  51405 [ACK] Seq=409261 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"49.869053","110","Application Data"
"50.035834","1434","443  >  51405 [ACK] Seq=410697 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"50.035835","110","Application Data"
"50.233333","1434","443  >  51405 [ACK] Seq=412133 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"50.233334","110","Application Data"
"50.350952","1434","443  >  51405 [ACK] Seq=413569 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"50.351208","110","Application Data"
"50.549642","1434","443  >  51405 [ACK] Seq=415005 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"50.549897","110","Application Data"
"50.751686","1434","443  >  51405 [ACK] Seq=416441 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"50.751829","110","Application Data"
"50.911970","1434","443  >  51405 [ACK] Seq=417877 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"50.912831","110","Application Data"
"51.116127","1434","443  >  51405 [ACK] Seq=419313 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"51.116128","110","Application Data"
"51.293102","1434","443  >  51405 [ACK] Seq=420749 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"51.293887","110","Application Data"
"51.433354","1434","443  >  51405 [ACK] Seq=422185 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"51.433355","110","Application Data"
"51.634138","1434","443  >  51405 [ACK] Seq=423621 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"51.636876","110","Application Data"
"51.791607","1434","443  >  51405 [ACK] Seq=425057 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"51.791607","110","Application Data"
"51.950330","1434","443  >  51405 [ACK] Seq=426493 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"51.950331","110","Application Data"
"52.113660","1434","443  >  51405 [ACK] Seq=427929 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"52.113661","110","Application Data"
"52.309836","1434","443  >  51405 [ACK] Seq=429365 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"52.310075","110","Application Data"
"52.516026","1434","443  >  51405 [ACK] Seq=430801 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"52.516027","110","Application Data"
"52.671888","1434","443  >  51405 [ACK] Seq=432237 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"52.671888","110","Application Data"
"52.837364","1434","443  >  51405 [ACK] Seq=433673 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
